0.0147271657711	0.0561484864197	0.883791949779	0.841253026268	0.86178378014	0.3916195068	-38.7020955322	0.990738344817	-0.135374160779	0.221825690531	0	0
0.0147271657711	0.129485475705	0.741169473036	0.841253026268	0.225343271403	0.340094439425	-38.7020955322	0.990738344817	-0.1000537741	0.291097203079	0	0
0.0147271657711	0.169431324592	0.883791949779	0.839532010043	0.225343271403	0.352428719007	-38.7020955322	0.988411479741	-0.135374160779	0.25539699558	0	0
0.0147271657711	0.169431324592	0.934929767128	0.841253026268	0.829317886349	0.352428719007	-36.6477724429	0.988411479741	-0.13611126446	0.25539699558	0	0
0.0147271657711	0.194420485019	0.970662422045	0.841253026268	0.313332599501	0.353976034072	-36.2479302363	0.988012436818	-0.124373231793	0.221825690531	0	0
0.0791011867109	0.0415350916011	0.875071089424	0.839532010043	0.763360874664	0.353976034072	-37.7103182896	0.994668620729	-0.124373231793	0.25539699558	0	0
0.0791011867109	0.0415350916011	0.875071089424	0.864022570878	0.763360874664	0.333033712969	-37.7103182896	0.994668620729	-0.124373231793	0.268666990832	0	0
0.0791011867109	0.0415350916011	0.970662422045	0.798968078102	0.763360874664	0.353976034072	-36.2479302363	0.994668620729	-0.124373231793	0.206309583833	0	0
0.0791011867109	0.121841625307	0.897191211859	0.841253026268	0.451647935599	0.392396978891	-31.9227547999	0.955440440101	-0.124373231793	0.291097203079	0	0
0.0791011867109	0.156283628892	0.820068586627	0.688809485309	0.225343271403	0.352428719007	-38.7020955322	0.955440440101	-0.124373231793	0.266772376079	0	0
0.0791011867109	0.169431324592	0.883791949779	0.841253026268	0.225343271403	0.340094439425	-31.9227547999	0.955440440101	-0.1000537741	0.221825690531	0	0
0.0791011867109	0.194420485019	0.820068586627	0.855275936031	0.225343271403	0.340094439425	-31.9227547999	0.955440440101	-0.124373231793	0.221825690531	0	0
0.0791011867109	0.194420485019	0.970662422045	0.688809485309	0.313332599501	0.353976034072	-39.3582867921	0.988012436818	-0.124373231793	0.277135769779	0	0
0.0791011867109	0.194420485019	0.970662422045	0.864022570878	0.763360874664	0.333033712969	-36.2479302363	0.994668620729	-0.132481991072	0.266772376079	0	0
0.14844514504	0.116565636022	0.820068586627	0.754020273059	0.326651796804	0.3916195068	-31.9227547999	0.985864846472	-0.142919872232	0.260696887626	0	0
0.158750394377	0.0135930434398	0.883791949779	0.688809485309	0.225343271403	0.352428719007	-38.7020955322	0.998638751194	-0.1000537741	0.221825690531	0	0
0.158750394377	0.169431324592	0.741169473036	0.688809485309	0.610041814162	0.335245834726	-38.7020955322	0.995951323698	-0.146512236188	0.294932707536	0	0
0.0147271657711	0.156283628892	0.820068586627	0.841253026268	0.225343271403	0.340094439425	-31.9227547999	0.955440440101	-0.146512236188	0.221825690531	0	0
