VARIABLES = "CoordinateX", "CoordinateY", "CoordinateZ"
Zone T="FFD_vol0" I=10 J=2 K=2
DATAPACKING=POINT
1.000000 -0.066639 0.000000 
0.973716 0.114246 0.000000 
0.899672 0.215921 0.000000 
0.763006 0.320982 0.000000 
0.615441 0.350483 0.000000 
0.384559 0.350483 0.000000 
0.236994 0.320982 0.000000 
0.100328 0.215921 0.000000 
0.026284 0.114246 0.000000 
0.000000 -0.066639 0.000000 
1.000000 -0.076639 0.000000 
0.962798 0.016363 0.000000 
0.913486 0.066622 0.000000 
0.797974 0.164164 0.000000 
0.643930 0.218963 0.000000 
0.356070 0.218963 0.000000 
0.202026 0.164164 0.000000 
0.086514 0.066622 0.000000 
0.037202 0.016363 0.000000 
0.000000 -0.076639 0.000000 
1.000000 -0.066639 0.100000 
0.973716 0.114246 0.100000 
0.899672 0.215921 0.100000 
0.763006 0.320982 0.100000 
0.615441 0.350483 0.100000 
0.384559 0.350483 0.100000 
0.236994 0.320982 0.100000 
0.100328 0.215921 0.100000 
0.026284 0.114246 0.100000 
0.000000 -0.066639 0.100000 
1.000000 -0.076639 0.100000 
0.962798 0.016363 0.100000 
0.913486 0.066622 0.100000 
0.797974 0.164164 0.100000 
0.643930 0.218963 0.100000 
0.356070 0.218963 0.100000 
0.202026 0.164164 0.100000 
0.086514 0.066622 0.100000 
0.037202 0.016363 0.100000 
0.000000 -0.076639 0.100000 
Zone T="embedding_vol" I=28 J=4 K=4
DATAPACKING=POINT
1.000000 -0.066639 0.000000 
0.990850 -0.010993 0.000000 
0.980958 0.036025 0.000000 
0.970376 0.075421 0.000000 
0.947360 0.135365 0.000000 
0.922228 0.176881 0.000000 
0.895405 0.208013 0.000000 
0.852785 0.248132 0.000000 
0.807865 0.281938 0.000000 
0.761190 0.308389 0.000000 
0.712765 0.326902 0.000000 
0.660448 0.338726 0.000000 
0.601555 0.345567 0.000000 
0.534880 0.348844 0.000000 
0.465120 0.348844 0.000000 
0.398445 0.345567 0.000000 
0.339552 0.338726 0.000000 
0.287235 0.326902 0.000000 
0.238810 0.308389 0.000000 
0.192135 0.281938 0.000000 
0.147215 0.248132 0.000000 
0.104595 0.208013 0.000000 
0.077772 0.176881 0.000000 
0.052640 0.135365 0.000000 
0.029624 0.075421 0.000000 
0.019042 0.036025 0.000000 
0.009150 -0.010993 0.000000 
0.000000 -0.066639 0.000000 
1.000000 -0.069972 0.000000 
0.989912 -0.023347 0.000000 
0.979586 0.016048 0.000000 
0.969004 0.049077 0.000000 
0.946999 0.099507 0.000000 
0.923753 0.134875 0.000000 
0.899124 0.162113 0.000000 
0.859421 0.198743 0.000000 
0.816683 0.231184 0.000000 
0.771310 0.257939 0.000000 
0.723143 0.277929 0.000000 
0.669776 0.291726 0.000000 
0.608246 0.300321 0.000000 
0.537318 0.304536 0.000000 
0.462682 0.304536 0.000000 
0.391754 0.300321 0.000000 
0.330224 0.291726 0.000000 
0.276857 0.277929 0.000000 
0.228690 0.257939 0.000000 
0.183317 0.231184 0.000000 
0.140579 0.198743 0.000000 
0.100876 0.162113 0.000000 
0.076247 0.134875 0.000000 
0.053001 0.099507 0.000000 
0.030996 0.049077 0.000000 
0.020414 0.016048 0.000000 
0.010088 -0.023347 0.000000 
0.000000 -0.069972 0.000000 
1.000000 -0.073306 0.000000 
0.988975 -0.035700 0.000000 
0.978215 -0.003930 0.000000 
0.967632 0.022733 0.000000 
0.946637 0.063648 0.000000 
0.925278 0.092868 0.000000 
0.902843 0.116214 0.000000 
0.866057 0.149355 0.000000 
0.825501 0.180430 0.000000 
0.781431 0.207490 0.000000 
0.733520 0.228955 0.000000 
0.679104 0.244727 0.000000 
0.614937 0.255075 0.000000 
0.539756 0.260227 0.000000 
0.460244 0.260227 0.000000 
0.385063 0.255075 0.000000 
0.320896 0.244727 0.000000 
0.266480 0.228955 0.000000 
0.218569 0.207490 0.000000 
0.174499 0.180430 0.000000 
0.133943 0.149355 0.000000 
0.097157 0.116214 0.000000 
0.074722 0.092868 0.000000 
0.053363 0.063648 0.000000 
0.032368 0.022733 0.000000 
0.021785 -0.003930 0.000000 
