VARIABLES = "CoordinateX", "CoordinateY", "CoordinateZ"
Zone T="FFD_vol0" I=20 J=2 K=2
DATAPACKING=POINT
1.000000 0.002500 0.000000 
0.990769 0.005114 0.000000 
0.965174 0.012188 0.000000 
0.909398 0.026724 0.000000 
0.847684 0.041403 0.000000 
0.785587 0.054685 0.000000 
0.723200 0.066519 0.000000 
0.660555 0.076868 0.000000 
0.597682 0.085691 0.000000 
0.534614 0.092942 0.000000 
0.471387 0.098568 0.000000 
0.408042 0.102510 0.000000 
0.344625 0.104695 0.000000 
0.281465 0.104757 0.000000 
0.219245 0.098144 0.000000 
0.158374 0.083558 0.000000 
0.099705 0.061603 0.000000 
0.045298 0.033655 0.000000 
0.013638 0.012934 0.000000 
0.000000 0.005000 0.000000 
1.000000 -0.002500 0.000000 
0.990646 -0.000370 0.000000 
0.964718 0.005376 0.000000 
0.908266 0.017080 0.000000 
0.845894 0.028723 0.000000 
0.783223 0.039062 0.000000 
0.720347 0.048069 0.000000 
0.657293 0.055741 0.000000 
0.594090 0.062082 0.000000 
0.530766 0.067106 0.000000 
0.467347 0.070841 0.000000 
0.403861 0.073328 0.000000 
0.340334 0.074625 0.000000 
0.277120 0.074390 0.000000 
0.214717 0.068115 0.000000 
0.153318 0.054992 0.000000 
0.093417 0.035879 0.000000 
0.039048 0.013911 0.000000 
0.012770 0.002713 0.000000 
0.000000 -0.005000 0.000000 
1.000000 0.002500 0.100000 
0.990769 0.005114 0.100000 
0.965174 0.012188 0.100000 
0.909398 0.026724 0.100000 
0.847684 0.041403 0.100000 
0.785587 0.054685 0.100000 
0.723200 0.066519 0.100000 
0.660555 0.076868 0.100000 
0.597682 0.085691 0.100000 
0.534614 0.092942 0.100000 
0.471387 0.098568 0.100000 
0.408042 0.102510 0.100000 
0.344625 0.104695 0.100000 
0.281465 0.104757 0.100000 
0.219245 0.098144 0.100000 
0.158374 0.083558 0.100000 
0.099705 0.061603 0.100000 
0.045298 0.033655 0.100000 
0.013638 0.012934 0.100000 
0.000000 0.005000 0.100000 
1.000000 -0.002500 0.100000 
0.990646 -0.000370 0.100000 
0.964718 0.005376 0.100000 
0.908266 0.017080 0.100000 
0.845894 0.028723 0.100000 
0.783223 0.039062 0.100000 
0.720347 0.048069 0.100000 
0.657293 0.055741 0.100000 
0.594090 0.062082 0.100000 
0.530766 0.067106 0.100000 
0.467347 0.070841 0.100000 
0.403861 0.073328 0.100000 
0.340334 0.074625 0.100000 
0.277120 0.074390 0.100000 
0.214717 0.068115 0.100000 
0.153318 0.054992 0.100000 
