VARIABLES = "CoordinateX", "CoordinateY", "CoordinateZ"
Zone T="FFD_vol0" I=9 J=2 K=2
DATAPACKING=POINT
1.075281 -0.003100 0.000000 
0.952981 0.176511 0.000000 
0.795381 0.299948 0.000000 
0.649834 0.331378 0.000000 
0.500000 0.314366 0.000000 
0.350166 0.331378 0.000000 
0.204619 0.299948 0.000000 
0.047019 0.176511 0.000000 
-0.075281 -0.003100 0.000000 
0.924719 -0.003100 0.000000 
0.755069 0.081445 0.000000 
0.569731 0.165395 0.000000 
0.497331 0.197913 0.000000 
0.500000 0.206030 0.000000 
0.502669 0.197913 0.000000 
0.430269 0.165395 0.000000 
0.244931 0.081445 0.000000 
0.075281 -0.003100 0.000000 
1.075281 -0.003100 0.100000 
0.952981 0.176511 0.100000 
0.795381 0.299948 0.100000 
0.649834 0.331378 0.100000 
0.500000 0.314366 0.100000 
0.350166 0.331378 0.100000 
0.204619 0.299948 0.100000 
0.047019 0.176511 0.100000 
-0.075281 -0.003100 0.100000 
0.924719 -0.003100 0.100000 
0.755069 0.081445 0.100000 
0.569731 0.165395 0.100000 
0.497331 0.197913 0.100000 
0.500000 0.206030 0.100000 
0.502669 0.197913 0.100000 
0.430269 0.165395 0.100000 
0.244931 0.081445 0.100000 
0.075281 -0.003100 0.100000 
Zone T="embedding_vol" I=25 J=4 K=4
DATAPACKING=POINT
1.075281 -0.003100 0.000000 
1.036087 0.052531 0.000000 
0.999881 0.100188 0.000000 
0.966431 0.140631 0.000000 
0.906863 0.202914 0.000000 
0.855516 0.245454 0.000000 
0.810523 0.274327 0.000000 
0.751325 0.302534 0.000000 
0.698699 0.317560 0.000000 
0.649119 0.323305 0.000000 
0.599678 0.323525 0.000000 
0.549918 0.321418 0.000000 
0.500000 0.320037 0.000000 
0.450082 0.321418 0.000000 
0.400322 0.323525 0.000000 
0.350881 0.323305 0.000000 
0.301301 0.317560 0.000000 
0.248675 0.302534 0.000000 
0.189477 0.274327 0.000000 
0.144484 0.245454 0.000000 
0.093137 0.202914 0.000000 
0.033569 0.140631 0.000000 
0.000119 0.100188 0.000000 
-0.036087 0.052531 0.000000 
-0.075281 -0.003100 0.000000 
1.025094 -0.003100 0.000000 
0.981045 0.042868 0.000000 
0.940772 0.082543 0.000000 
0.904003 0.116506 0.000000 
0.839883 0.169616 0.000000 
0.786504 0.206842 0.000000 
0.741682 0.232827 0.000000 
0.686288 0.258847 0.000000 
0.641279 0.273471 0.000000 
0.602694 0.280152 0.000000 
0.567094 0.282121 0.000000 
0.533137 0.281736 0.000000 
0.500000 0.281132 0.000000 
0.466863 0.281736 0.000000 
0.432906 0.282121 0.000000 
0.397306 0.280152 0.000000 
0.358721 0.273471 0.000000 
0.313712 0.258847 0.000000 
0.258318 0.232827 0.000000 
0.213496 0.206842 0.000000 
0.160117 0.169616 0.000000 
0.095997 0.116506 0.000000 
0.059228 0.082543 0.000000 
0.018955 0.042868 0.000000 
-0.025094 -0.003100 0.000000 
0.974906 -0.003100 0.000000 
0.926003 0.033205 0.000000 
0.881663 0.064898 0.000000 
0.841575 0.092380 0.000000 
0.772903 0.136319 0.000000 
0.717491 0.168231 0.000000 
0.672840 0.191327 0.000000 
0.621252 0.215159 0.000000 
0.583860 0.229381 0.000000 
0.556268 0.236999 0.000000 
0.534511 0.240717 0.000000 
0.516355 0.242054 0.000000 
0.500000 0.242228 0.000000 
0.483645 0.242054 0.000000 
0.465489 0.240717 0.000000 
0.443732 0.236999 0.000000 
0.416140 0.229381 0.000000 
0.378748 0.215159 0.000000 
0.327160 0.191327 0.000000 
0.282509 0.168231 0.000000 
0.227097 0.136319 0.000000 
0.158425 0.092380 0.000000 
0.118337 0.064898 0.000000 
0.073997 0.033205 0.000000 
0.025094 -0.003100 0.000000 
0.924719 -0.003100 0.000000 
0.870961 0.023542 0.000000 
0.822555 0.047253 0.000000 
0.779147 0.068255 0.000000 
0.705924 0.103022 0.000000 
0.648478 0.129620 0.000000 
0.603999 0.149827 0.000000 
0.556215 0.171471 0.000000 
0.526441 0.185292 0.000000 
0.509843 0.193846 0.000000 
0.501928 0.199313 0.000000 
0.499574 0.202372 0.000000 
0.500000 0.203324 0.000000 
0.500426 0.202372 0.000000 
0.498072 0.199313 0.000000 
0.490157 0.193846 0.000000 
0.473559 0.185292 0.000000 
0.443785 0.171471 0.000000 
0.396001 0.149827 0.000000 
0.351522 0.129620 0.000000 
0.294076 0.103022 0.000000 
0.220853 0.068255 0.000000 
0.177445 0.047253 0.000000 
0.129039 0.023542 0.000000 
0.075281 -0.003100 0.000000 
1.075281 -0.003100 0.033333 
1.036087 0.052531 0.033333 
0.999881 0.100188 0.033333 
0.966431 0.140631 0.033333 
0.906863 0.202914 0.033333 
0.855516 0.245454 0.033333 
0.810523 0.274327 0.033333 
0.751325 0.302534 0.033333 
0.698699 0.317560 0.033333 
0.649119 0.323305 0.033333 
0.599678 0.323525 0.033333 
0.549918 0.321418 0.033333 
0.500000 0.320037 0.033333 
0.450082 0.321418 0.033333 
0.400322 0.323525 0.033333 
0.350881 0.323305 0.033333 
0.301301 0.317560 0.033333 
0.248675 0.302534 0.033333 
0.189477 0.274327 0.033333 
0.144484 0.245454 0.033333 
0.093137 0.202914 0.033333 
